num,announcementTitle,announcementTitle_a,adjunctUrl,secCode,announcementTime,adjunctSize,adjunctType
365,大连友谊：拟转让其持有的大连保税区中免友谊航运服务有限公司股权项目资产评估说明,365大连友谊拟转让其持有的大连保税区中免友谊航运服务有限公司股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-11-30/1202849183.PDF,code:000679,2016/11/30 0:00,777,PDF
366,大连友谊：拟转让其持有的沈阳友谊（铁西）购物中心有限公司股权项目资产评估说明,366大连友谊拟转让其持有的沈阳友谊铁西购物中心有限公司股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-11-30/1202849181.PDF,code:000679,2016/11/30 0:00,608,PDF
367,中原环保：董事会关于本次热力总公司收购公司西区供热业务资产评估机构独立性、评估假设前提合理性、评估方法与评估目的相关性及评估定价公允性的说明,367中原环保董事会关于本次热力总公司收购公司西区供热业务资产评估机构独立性评估假设前提合理性评估方法与评估目的相关性及评估定价公允性的说明,http://www.cninfo.com.cn/finalpage/2015-09-09/1201569027.PDF,code:000544,2015/9/9 0:00,125,PDF
368,中原环保：董事会关于本次发行股份购买资产并募集配套资金评估机构独立性、评估假设前提合理性、评估方法与评估目的相关性及评估定价公允性的说明,368中原环保董事会关于本次发行股份购买资产并募集配套资金评估机构独立性评估假设前提合理性评估方法与评估目的相关性及评估定价公允性的说明,http://www.cninfo.com.cn/finalpage/2015-09-09/1201569025.PDF,code:000544,2015/9/9 0:00,130,PDF
369,中原环保：监事会关于本次热力总公司收购公司西区供热业务资产评估机构独立性、评估假设前提合理性、评估方法与评估目的相关性及评估定价公允性的说明,369中原环保监事会关于本次热力总公司收购公司西区供热业务资产评估机构独立性评估假设前提合理性评估方法与评估目的相关性及评估定价公允性的说明,http://www.cninfo.com.cn/finalpage/2015-09-09/1201569020.PDF,code:000544,2015/9/9 0:00,124,PDF
370,中原环保：监事会关于本次发行股份购买资产并募集配套资金评估机构独立性、评估假设前提合理性、评估方法与评估目的相关性及评估定价公允性的说明,370中原环保监事会关于本次发行股份购买资产并募集配套资金评估机构独立性评估假设前提合理性评估方法与评估目的相关性及评估定价公允性的说明,http://www.cninfo.com.cn/finalpage/2015-09-09/1201569019.PDF,code:000544,2015/9/9 0:00,129,PDF
371,浙江东方：万邦资产评估有限公司关于《中国证监会行政许可项目审查一次反馈意见通知书》的回复说明,371浙江东方万邦资产评估有限公司关于中国证监会行政许可项目审查一次反馈意见通知书的回复说明,http://www.cninfo.com.cn/finalpage/2016-11-30/1202849674.PDF,code:600120,2016/11/30 0:00,770,PDF
372,天虹商场：拟购置南昌莱蒙都会商业中心（B8地块）相关物业项目资产评估说明,372天虹商场拟购置南昌莱蒙都会商业中心B8地块相关物业项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-11-30/1202849649.PDF,code:002419,2016/11/30 0:00,342,PDF
373,大连友谊：大连盛发置业有限公司拟股东变更所涉及的股东全部权益价值项目资产评估说明,373大连友谊大连盛发置业有限公司拟股东变更所涉及的股东全部权益价值项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-11-30/1202849187.PDF,code:000679,2016/11/30 0:00,768,PDF
374,大连友谊：大连友谊服装有限公司拟股东变更所涉及的股东全部权益价值项目资产评估说明,374大连友谊大连友谊服装有限公司拟股东变更所涉及的股东全部权益价值项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-11-30/1202849184.PDF,code:000679,2016/11/30 0:00,478,PDF
375,大连友谊：拟转让其持有的大连保税区中免友谊航运服务有限公司股权项目资产评估说明,375大连友谊拟转让其持有的大连保税区中免友谊航运服务有限公司股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-11-30/1202849183.PDF,code:000679,2016/11/30 0:00,777,PDF
376,大连友谊：拟转让其持有的沈阳友谊（铁西）购物中心有限公司股权项目资产评估说明,376大连友谊拟转让其持有的沈阳友谊铁西购物中心有限公司股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-11-30/1202849181.PDF,code:000679,2016/11/30 0:00,608,PDF
377,经纬纺机：恒天地产有限公司拟进行增资项目资产评估说明,377经纬纺机恒天地产有限公司拟进行增资项目资产评估说明,http://www.cninfo.com.cn/finalpage/2010-09-27/58466490.PDF,code:000666,2010/9/27 6:30,722,PDF
378,三五互联：北京亿中邮信息技术有限公司拟股权转让资产评估说明,378三五互联北京亿中邮信息技术有限公司拟股权转让资产评估说明,http://www.cninfo.com.cn/finalpage/2010-09-11/58427739.PDF,code:300051,2010/9/11 6:30,346,PDF
379,*ST锦化：关于刊登葫芦岛华天实业有限公司资产评估报告的说明,379ST锦化关于刊登葫芦岛华天实业有限公司资产评估报告的说明,http://www.cninfo.com.cn/finalpage/2010-09-04/58400883.PDF,code:000818,2010/9/4 6:30,72,PDF
380,九有股份：拟现金收购深圳市润泰供应链管理有限公司股权项目深圳市润泰供应链管理有限公司股东全部权益价值资产评估说明,380九有股份拟现金收购深圳市润泰供应链管理有限公司股权项目深圳市润泰供应链管理有限公司股东全部权益价值资产评估说明,http://www.cninfo.com.cn/finalpage/2017-06-24/1203644280.PDF,code:600462,2017/6/24 0:00,51038,PDF
381,中化国际：沈阳中化农药化工研发有限公司资产评估报告及说明,381中化国际沈阳中化农药化工研发有限公司资产评估报告及说明,http://www.cninfo.com.cn/finalpage/2016-10-31/1202807034.PDF,code:600500,2016/10/31 0:00,21371,PDF
382,*ST建峰：重庆华康资产评估土地房地产估价有限责任公司关于公司重大资产重组的专项说明,382ST建峰重庆华康资产评估土地房地产估价有限责任公司关于公司重大资产重组的专项说明,http://www.cninfo.com.cn/finalpage/2016-11-25/1202842787.PDF,code:000950,2016/11/25 0:00,341,PDF
383,经纬纺机：拟收购中融国际信托有限公司股权项目资产评估说明,383经纬纺机拟收购中融国际信托有限公司股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2010-01-27/57546968.PDF,code:000666,2010/1/27 6:30,1599,PDF
384,宝商集团：甘肃海航汉莎航空食品有限公司资产评估说明,384宝商集团甘肃海航汉莎航空食品有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2009-11-14/57290269.PDF,code:000796,2009/11/14 6:30,139,PDF
385,巨龙管业：拟收购杭州搜影科技有限公司股权项目资产评估说明,385巨龙管业拟收购杭州搜影科技有限公司股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-10-26/1202790876.PDF,code:002619,2016/10/26 11:41,1812,PDF
386,威海广泰：北京中卓时代消防装备科技有限公司资产评估说明,386威海广泰北京中卓时代消防装备科技有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2009-09-10/57035869.PDF,code:002111,2009/9/10 6:30,536,PDF
387,粤宏远Ａ：拟收购威宁县结里煤焦有限公司股权项目资产评估说明,387粤宏远Ａ拟收购威宁县结里煤焦有限公司股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2009-06-10/53339904.PDF,code:000573,2009/6/10 6:34,848,PDF
388,濮耐股份：拟发行股份收购上海宝明耐火材料有限公司股权项目资产评估说明,388濮耐股份拟发行股份收购上海宝明耐火材料有限公司股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2009-06-03/53042220.PDF,code:002225,2009/6/3 6:30,1024,PDF
389,长城电脑：拟收购中国长城计算机（香港）控股有限公司股权项目资产评估说明,389长城电脑拟收购中国长城计算机香港控股有限公司股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2009-05-04/52061079.PDF,code:000066,2009/5/4 6:30,282,PDF
390,歌力思：拟购买唐利国际控股有限公司股东部分权益涉及的唐利国际控股有限公司股东全部权益价值评估项目资产评估说明,390歌力思拟购买唐利国际控股有限公司股东部分权益涉及的唐利国际控股有限公司股东全部权益价值评估项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-08-13/1202562425.PDF,code:603808,2016/8/13 0:00,1019,PDF
391,S*ST美雅：广东教育书店有限公司资产评估报告说明,391SST美雅广东教育书店有限公司资产评估报告说明,http://www.cninfo.com.cn/finalpage/2008-09-03/42942377.PDF,code:000529,2008/9/3 6:30,458,PDF
392,S*ST美雅：广东省广弘食品集团有限公司资产评估报告说明,392SST美雅广东省广弘食品集团有限公司资产评估报告说明,http://www.cninfo.com.cn/finalpage/2008-09-03/42942372.PDF,code:000529,2008/9/3 6:30,700,PDF
393,S*ST美雅：惠州市广丰农牧有限公司资产评估报告说明,393SST美雅惠州市广丰农牧有限公司资产评估报告说明,http://www.cninfo.com.cn/finalpage/2008-09-03/42942371.PDF,code:000529,2008/9/3 6:30,438,PDF
394,华东科技：南京华东电子集团有限公司拟以部分资产抵偿对公司债务项目资产评估说明,394华东科技南京华东电子集团有限公司拟以部分资产抵偿对公司债务项目资产评估说明,http://www.cninfo.com.cn/finalpage/2010-11-03/58615736.PDF,code:000727,2010/11/3 6:30,588,PDF
395,电广传媒：深圳市达晨创业投资有限公司股东全部权益价值资产评估说明,395电广传媒深圳市达晨创业投资有限公司股东全部权益价值资产评估说明,http://www.cninfo.com.cn/finalpage/2007-12-25/36239934.PDF,code:000917,2007/12/25 6:30,258,PDF
396,*ST 嘉瑞：关于进行资产评估有关事项的说明,396ST嘉瑞关于进行资产评估有关事项的说明,http://www.cninfo.com.cn/finalpage/2007-04-04/22021772.PDF,code:000156,2007/4/4 6:30,126,PDF
397,中超控股：拟非公开发行股票募集资金收购江苏长峰电缆有限公司股权项目资产评估说明（评估基准日：2015年12月31日）,397中超控股拟非公开发行股票募集资金收购江苏长峰电缆有限公司股权项目资产评估说明评估基准日2015年12月31日,http://www.cninfo.com.cn/finalpage/2016-07-20/1202489870.PDF,code:002471,2016/7/20 0:00,2582,PDF
398,中超控股：拟非公开发行股票募集资金收购江苏上鸿润合金复合材料有限公司股权项目资产评估说明（评估基准日：2015年12月31日）,398中超控股拟非公开发行股票募集资金收购江苏上鸿润合金复合材料有限公司股权项目资产评估说明评估基准日2015年12月31日,http://www.cninfo.com.cn/finalpage/2016-07-20/1202489869.PDF,code:002471,2016/7/20 0:00,567,PDF
399,中超控股：拟非公开发行股票募集资金收购无锡市恒汇电缆有限公司股权项目资产评估说明（评估基准日：2015年12月31日）,399中超控股拟非公开发行股票募集资金收购无锡市恒汇电缆有限公司股权项目资产评估说明评估基准日2015年12月31日,http://www.cninfo.com.cn/finalpage/2016-07-20/1202489868.PDF,code:002471,2016/7/20 0:00,1958,PDF
400,中超控股：拟非公开发行股票募集资金收购河南虹峰电缆股份有限公司股权项目资产评估说明（评估基准日：2015年12月31日）,400中超控股拟非公开发行股票募集资金收购河南虹峰电缆股份有限公司股权项目资产评估说明评估基准日2015年12月31日,http://www.cninfo.com.cn/finalpage/2016-07-20/1202489867.PDF,code:002471,2016/7/20 0:00,1031,PDF
401,云南旅游：拟发行股份购买资产项目涉及的云南世博出租汽车有限公司资产评估说明,401云南旅游拟发行股份购买资产项目涉及的云南世博出租汽车有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2010-09-17/58449773.PDF,code:002059,2010/9/17 6:30,502,PDF
402,大亚科技：江苏大亚实木制品有限公司部分股权转让项目资产评估说明,402大亚科技江苏大亚实木制品有限公司部分股权转让项目资产评估说明,http://www.cninfo.com.cn/finalpage/2005-11-26/16228932.PDF,code:000910,2005/11/26 6:36,289,PDF
403,亿帆医药：拟收购股权涉及之健能隆医药技术（上海）有限公司股权资产评估说明,403亿帆医药拟收购股权涉及之健能隆医药技术上海有限公司股权资产评估说明,http://www.cninfo.com.cn/finalpage/2016-10-27/1202793412.PDF,code:002019,2016/10/27 0:00,3320,PDF
404,世纪华通：长江证券承销保荐有限公司关于公司发行股份及支付现金购买资产并募集配套资金暨关联交易补充资产评估之专项说明,404世纪华通长江证券承销保荐有限公司关于公司发行股份及支付现金购买资产并募集配套资金暨关联交易补充资产评估之专项说明,http://www.cninfo.com.cn/finalpage/2017-01-11/1203004930.PDF,code:002602,2017/1/11 0:00,252,PDF
405,新 大 陆：无形资产—不含土地使用权的其它无形资产评估技术说明,405新大陆无形资产不含土地使用权的其它无形资产评估技术说明,http://www.cninfo.com.cn/finalpage/2007-11-22/35473970.PDF,code:000997,2007/11/22 6:30,98,PDF
